id,longitud,latitud,año,areacd,ticket
1667975,-80.66606897,-5.32822677,2023,150122,192.9564989801591
1475064,-77.03016979,-12.10471723,2022,150122,68.07648569483574
1540484,-77.03451266,-12.12014753,2023,150122,198.49522077991188
1073876,-77.02196093,-12.13265038,2022,150122,199.33943038435723
1599801,-77.02544863,-12.13394907,2023,150122,89.7678201457935
1639306,-77.60591659,-11.10354852,2023,150122,54.15416204144873
1273927,-77.02948077,-12.1193077,2022,150122,111.23845030005631
742569,-77.02523282,-12.12635754,2021,150122,180.98300050838736
1363292,-77.03072483,-12.12385311,2022,150122,166.56005275088773
1420769,-77.03345566,-12.11923644,2022,150122,91.15926849048503
884605,-77.0368284,-12.1189807,2021,150122,73.38140262646444
8105,-77.0408398,-12.1189314,2017,150122,8.147334773114139
851485,-77.02267425,-12.12033225,2021,150122,53.33591729009696
1671869,-77.07672245,-12.03839746,2023,150122,133.43627231608275
1197659,-77.02972801,-12.13054233,2022,150122,31.83882303241193
1389210,-77.03081752,-12.12344198,2022,150122,99.40427311526398
1260393,-77.03573829,-12.12368058,2022,150122,79.12993616149207
110096,-77.0342539,-12.1201169,2017,150122,38.65219361618612
1026719,-77.02958009,-12.11924439,2022,150122,166.23731548553758
395618,-77.03128916,-12.10704961,2020,150122,196.9588640249849
991627,-77.03969232,-12.11613784,2021,150122,15.408634639438143
1396249,-77.0097513,-12.11669706,2022,150122,43.313207791740965
711888,-77.01299643,-12.12724224,2021,150122,166.01243141505427
878033,-77.02544863,-12.13394907,2021,150122,74.40596368352449
645289,-77.04561248,-12.11445162,2021,150122,16.82866261353921
29648,-77.0342342,-12.127936,2018,150122,163.0671032218645
1451454,-77.0119021,-12.12407616,2022,150122,146.64755317597147
1672271,-73.83671043,-12.52705941,2023,150122,102.15505656721464
635548,-77.04738724,-12.11038578,2021,150122,120.99647162458031
1229009,-77.03567212,-12.12507292,2022,150122,67.26444968181623
1041924,-77.02825244,-12.11993115,2022,150122,194.03318047024393
614508,-77.03303451,-12.12205007,2021,150122,144.81798079748702
1485333,-77.00995943,-12.12508973,2022,150122,145.65398184866322
1139299,-77.03605451,-12.12492456,2022,150122,155.8958992918078
988057,-77.03906416,-12.12244423,2021,150122,40.10910548400607
1287579,-77.03115534,-12.10699085,2022,150122,155.85748422770922
842645,-77.0323061,-12.1145047,2021,150122,120.69037846977533
1011154,-77.02107277,-12.12062355,2022,150122,222.65490608497993
546134,-77.04374146,-12.11650003,2020,150122,145.45820828338367
1535293,-76.98670633,-12.02294159,2023,150122,90.77600084417368
786918,-77.00464782,-12.12475564,2021,150122,155.82858873329468
1511020,-78.95884918,-8.08832826,2023,150122,168.04478304807319
353974,-77.03066167,-12.10970016,2020,150122,103.36821809046143
1408318,-77.0298142,-12.12793316,2022,150122,219.37089497376738
1521969,-77.0286907,-12.1137257,2023,150122,224.32031503212454
1165498,-77.02393455,-12.12859589,2022,150122,211.8963874469386
1574562,-76.70252735,-11.93128958,2023,150122,181.28652054360938
1251693,-77.00898895,-12.11739392,2022,150122,-62.05818699582777
1059457,-77.02214551,-12.13243433,2022,150122,188.48777402433998
849978,-77.04152224,-12.12058984,2021,150122,119.16564460967169
266833,-77.03124902,-12.10773419,2019,150122,132.24802578175422
353958,-77.02712191,-12.12044466,2020,150122,99.288279860061
39367,-77.009244,-12.1254168,2018,150122,76.6881011201336
834278,-77.02224016,-12.12994014,2021,150122,21.261476317737593
1394253,-77.03072483,-12.12385311,2022,150122,108.43098553294969
1441946,-77.0291616,-12.1235056,2022,150122,73.18131390875378
950127,-77.02863743,-12.1199237,2021,150122,173.69624287356623
1380384,-77.03377915,-12.12663407,2022,150122,242.47772376833387
420069,-77.03571955,-12.11881638,2020,150122,182.28180069325262
1108733,-77.0293217,-12.1245605,2022,150122,-4.902168462062486
266846,-77.03451266,-12.12014753,2019,150122,207.8362288401521
1510611,-77.03838954,-12.05109168,2023,150122,227.1373383000467
1073888,-77.022099,-12.12849197,2022,150122,86.96353297318016
1394212,-77.03644922,-12.11003907,2022,150122,175.03542331681294
1192293,-77.03008362,-12.12655194,2022,150122,253.9318070715398
612597,-77.03081752,-12.12344198,2021,150122,110.9411501954613
991576,-77.0312728,-12.11923031,2021,150122,177.55803880141238
51274,-77.0212975,-12.1269597,2018,150122,124.29361135865878
1539428,-77.0300635,-12.11898416,2023,150122,70.12362071028576
1611368,-77.02803626,-12.11137926,2023,150122,184.43622558740103
1120324,-77.02453266,-12.12879006,2022,150122,83.58310543714926
921034,-77.02696606,-12.13545134,2021,150122,126.22461749725205
1222312,-77.0349692,-12.11889791,2022,150122,-52.51553409020066
1293320,-77.03843606,-12.11719819,2022,150122,29.76538505652196
1334586,-77.0312704,-12.1216769,2022,150122,142.7482548485279
435276,-77.03883059,-12.11614672,2020,150122,129.47292095085325
187911,-77.0264668,-12.13588671,2019,150122,185.42879917476253
1541973,-77.03121681,-12.12611327,2023,150122,192.51672985741752
474119,-77.03268857,-12.12552378,2020,150122,259.87953969170616
1186855,-77.03887151,-12.12232687,2022,150122,201.8685783662461
1612823,-71.54130383,-16.34686075,2023,150122,-3.6049902721262876
1192744,-77.02600397,-12.12437382,2022,150122,70.28852511464723
1267968,-77.0418017,-12.11390183,2022,150122,208.4772514930034
395624,-77.03066706,-12.11632892,2020,150122,172.85582338778238
23777,-77.038512,-12.1211072,2018,150122,181.36578585959472
1657320,-77.04806783,-12.11200141,2023,150122,177.32781643605352
921033,-77.02796681,-12.11346258,2021,150122,176.01810983213653
693171,-77.04078283,-12.11912265,2021,150122,132.0523397713418
106928,-77.034253,-12.1201169,2017,150122,171.80246792984494
572351,-77.03625406,-12.1191776,2020,150122,78.95328338788651
569958,-77.04934777,-12.11216765,2020,150122,99.06611021327353
1492994,-77.02679567,-12.1202921,2022,150122,176.96415003996734
497967,-77.0300635,-12.11898416,2020,150122,14.510858514187936
1611796,-77.04178981,-12.1201423,2023,150122,30.266423717192257
1236864,-77.01051094,-12.12729817,2022,150122,126.04185295188846
299482,-77.02931295,-12.10976328,2020,150122,145.748275816761
1674224,-77.02693428,-12.11458449,2023,150122,-14.817325309204975
1146379,-77.0352066,-12.11215108,2022,150122,211.80185949935637
543734,-77.03821907,-12.11889957,2020,150122,23.94985412504159
1518847,-76.99400778,-12.13856621,2023,150122,84.84906681993264
191157,-77.03011225,-12.11706734,2019,150122,68.79411588256973
1512713,-77.03539006,-12.11407052,2023,150122,50.44508787746856
1634530,-77.02840619,-12.1104786,2023,150122,251.32963417605956
988018,-77.04242819,-12.11873283,2021,150122,71.1311257816257
191153,-77.02782513,-12.12503545,2019,150122,55.28675017965475
1557236,-75.4987367,-11.7772029,2023,150122,81.08022424989169
1635966,-78.17117321,-8.14738949,2023,150122,102.58480928766703
1436651,-77.0324594,-12.11429349,2022,150122,31.223499915773733
950122,-77.02585895,-12.12825955,2021,150122,217.10697423524192
1008920,-77.03230728,-12.12335215,2022,150122,149.06260471843717
872899,-77.02891796,-12.12350439,2021,150122,85.42221832679867
1272452,-77.04754435,-12.11501263,2022,150122,173.27666588049317
1192230,-77.030157,-12.1113286,2022,150122,210.51959622925952
187831,-77.02677786,-12.11329011,2019,150122,9.371987787008706
378782,-77.03443883,-12.11095772,2020,150122,148.43271692051553
1303646,-77.03070944,-12.11556065,2022,150122,24.18035915241013
1539428,-77.0300635,-12.11898416,2023,150122,133.10795020914756
1506705,-77.04783197,-12.1122614,2023,150122,188.75015165878835
208056,-77.02969872,-12.13018785,2019,150122,109.69206433696031
1635205,-77.03593817,-12.11734251,2023,150122,-61.409265208817395
1165217,-77.03022109,-12.11705433,2022,150122,121.42755068082342
1534860,-77.02602256,-12.12340053,2023,150122,202.92754917108823
1475726,-77.02450396,-12.12215412,2022,150122,190.43469839587024
753088,-77.0263996,-12.11173736,2021,150122,159.64873795861908
899014,-77.02407667,-12.1285159,2021,150122,96.30842089844067
110573,-77.024158,-12.124332,2017,150122,120.72778390708389
1520376,-77.02769851,-12.1225651,2023,150122,27.78741912184868
1427015,-77.0298142,-12.12793316,2022,150122,85.24286212384852
1063422,-77.03216504,-12.1294226,2022,150122,139.77487012532913
921036,-77.02733156,-12.12143837,2021,150122,117.03242118764081
1647719,-77.1016687,-11.99150419,2023,150122,59.870759070738245
47763,-77.0298,-12.1282716,2018,150122,226.8319067062761
805964,-77.03047663,-12.10763965,2021,150122,157.06834613637926
1604460,-77.02669276,-12.11343741,2023,150122,74.31181659296276
1185739,-77.03491098,-12.11478968,2022,150122,184.2877612230956
1269804,-77.03963265,-12.11428117,2022,150122,71.27918978925477
1438213,-77.02594618,-12.12306051,2022,150122,199.1638911194144
643954,-77.01998374,-12.12514871,2021,150122,245.94392369651567
770696,-77.02847017,-12.13209318,2021,150122,231.07753060098756
1170117,-77.03092876,-12.11804485,2022,150122,31.355303383899717
1606236,-77.022522,-12.131259,2023,150122,27.449182668341724
1357857,-77.04535129,-12.12004674,2022,150122,74.55218171865893
1026886,-77.03224478,-12.11313295,2022,150122,113.53496479523
1135583,-77.03025743,-12.10947582,2022,150122,80.95583395556886
1464253,-77.03104629,-12.10582879,2022,150122,143.5613552287615
1270622,-77.03287994,-12.12194854,2022,150122,169.205336370467
49357,-77.0292108,-12.1242469,2018,150122,31.87303202301312
1679114,-77.03590893,-12.11687662,2023,150122,126.6562275357214
107842,-77.0094746,-12.1181449,2017,150122,308.9353140912965
927880,-77.03574621,-12.12609741,2021,150122,167.53514404995272
1046647,-77.03348148,-12.11920633,2022,150122,145.19622373967738
106018,-77.0346602,-12.1173463,2017,150122,64.41299657336057
543718,-77.02224016,-12.12994014,2020,150122,196.35507494853744
1344614,-77.03129216,-12.10613768,2022,150122,86.95113498746113
643978,-77.01071962,-12.12215942,2021,150122,228.87788131324194
991569,-77.02994355,-12.12879339,2021,150122,197.98722805102852
17086,-77.005082,-12.1235579,2018,150122,32.28170051843317
1344318,-77.03089331,-12.12394881,2022,150122,140.01291742600714
246527,-77.02791784,-12.12375801,2019,150122,137.296662941787
106930,-77.0298809,-12.123144,2017,150122,204.45044467389462
1598083,-77.03080099,-12.11584938,2023,150122,-37.294769218649535
519087,-77.03309828,-12.1290923,2020,150122,-10.116334002667282
743213,-77.00900948,-12.12389207,2021,150122,78.91084180059018
332245,-77.01268212,-12.12050045,2020,150122,217.72981686075732
1276895,-77.02810284,-12.1266597,2022,150122,158.2553209052851
1079777,-77.028228,-12.1136896,2022,150122,189.72042835918637
1261699,-77.01998374,-12.12514871,2022,150122,134.187320927629
47387,-77.0350587,-12.1210684,2018,150122,233.305237299753
761958,-77.03453407,-12.11922777,2021,150122,147.53102925518826
590944,-77.03142968,-12.11116799,2020,150122,321.7724682470545
1356994,-77.0306817,-12.1294376,2022,150122,215.57483686459543
1259595,-77.03115228,-12.12808901,2022,150122,165.3001441628718
1656112,-77.01693887,-12.00342319,2023,150122,207.61993446920314
1087427,-77.01810449,-12.12166137,2022,150122,182.1249502763955
991593,-77.037596,-12.123954,2021,150122,166.21778377492035
884046,-77.01323565,-12.12796915,2021,150122,248.99108406272936
420071,-77.03133198,-12.12261658,2020,150122,95.52662039094638
301629,-77.03625499,-12.11920448,2020,150122,78.89194086007191
1269010,-77.0268082,-12.11987053,2022,150122,189.58095550577025
1359868,-77.02960949,-12.11606829,2022,150122,121.80561143053201
1578987,-70.03113759,-15.81334719,2023,150122,176.3653895604613
820002,-77.03127279,-12.11932005,2021,150122,42.52863496733933
1640947,-79.57041597,-7.40496745,2023,150122,167.9697440359358
839911,-77.02803626,-12.11137926,2021,150122,82.26987172238908
1602701,-77.02106454,-12.12488021,2023,150122,178.8190189273561
1290515,-77.02863743,-12.1199237,2022,150122,102.11252181044439
1597206,-77.03775226,-12.12116536,2023,150122,175.0844478357698
780809,-77.03864542,-12.12129932,2021,150122,165.83575856696237
25806,-77.0108916,-12.1210859,2018,150122,100.66827087283993
623576,-77.01967868,-12.12265853,2021,150122,218.06938374327135
546125,-77.04428644,-12.11460138,2020,150122,129.54711336467997
988085,-77.010108,-12.12729764,2021,150122,72.11524633824429
1369206,-77.04817769,-12.11367609,2022,150122,157.4737575234433
1180084,-77.02601865,-12.12954017,2022,150122,233.2690634530252
1232666,-77.00969324,-12.11925692,2022,150122,83.4053284228733
114733,-77.028196,-12.113619,2017,150122,127.82901330530464
107543,-77.0264526,-12.1137035,2017,150122,233.2250330540573
1302337,-77.04150727,-12.1160141,2022,150122,62.14600609606573
521384,-77.03753326,-12.12020327,2020,150122,180.44990992921444
1549187,-77.02369111,-12.13068725,2023,150122,147.97366549898823
1059516,-77.00622671,-12.1228862,2022,150122,128.77481593748342
1294305,-77.03874624,-12.11997532,2022,150122,89.06515353093671
1290217,-77.0312737,-12.11668827,2022,150122,169.25673312846487
1146027,-77.02826858,-12.12089005,2022,150122,106.37057426928068
1667631,-77.02267529,-12.12828614,2023,150122,215.57587262921257
1643647,-77.03248007,-12.12081173,2023,150122,39.82421214796696
753141,-77.02200125,-12.13267166,2021,150122,106.04736652461878
47915,-77.0288992,-12.119296,2018,150122,167.426909860121
396158,-77.00906682,-12.12010503,2020,150122,45.898348026547765
1178982,-77.0371182,-12.11579253,2022,150122,203.8087092128036
1195436,-77.0300635,-12.11898416,2022,150122,95.43305629014134
673897,-77.01830476,-12.12467993,2021,150122,40.342972045602025
1589386,-75.70026107,-14.05191735,2023,150122,102.38192084193082
1598561,-76.6028166,-12.7628566,2023,150122,131.73497164201507
1444445,-77.03081752,-12.12344198,2022,150122,191.83372511191155
1160036,-77.01913059,-12.12559631,2022,150122,85.35502167049042
395626,-77.03998092,-12.11081486,2020,150122,155.16914635883467
988109,-77.01144911,-12.12403596,2021,150122,218.0616118720651
378766,-77.02642337,-12.12015905,2020,150122,167.86031367110473
1059405,-77.00995943,-12.12508973,2022,150122,58.538256398478126
1269830,-77.03377915,-12.12663407,2022,150122,83.63112760468705
114440,-77.030181,-12.1121197,2017,150122,282.7035950155354
1568341,-76.97481465,-12.1255537,2023,150122,26.16219282544886
606865,-77.03434085,-12.12435556,2021,150122,54.986697784786976
1211807,-77.0066014,-12.12550466,2022,150122,226.75867699035533
1472522,-77.02863743,-12.1199237,2022,150122,64.52059116433324
333461,-77.00618943,-12.12392425,2020,150122,205.40158909694964
953602,-77.03802768,-12.11162763,2021,150122,125.97935052491779
299472,-77.02656095,-12.11998548,2020,150122,79.96051527852535
1323569,-77.03496944,-12.118934,2022,150122,117.23262314165268
1091546,-77.02544863,-12.13394907,2022,150122,171.9902946652649
1068720,-77.04098818,-12.11319531,2022,150122,118.59255793500336
1197021,-77.0267484,-12.11715756,2022,150122,185.82307271885088
425465,-77.03039329,-12.11131843,2020,150122,169.94128575305268
1428241,-77.02964831,-12.13018159,2022,150122,230.64042926620587
693136,-77.03971189,-12.11629182,2021,150122,122.1523740700693
204670,-77.0468461,-12.11616035,2019,150122,17.612729927582794
1484950,-77.0090691,-12.1174427,2022,150122,91.28162305837782
16651,-77.0299208,-12.1126556,2018,150122,95.39292744878253
1364613,-77.02599938,-12.13025122,2022,150122,87.37259481079185
107051,-77.0440469,-12.114578,2017,150122,108.11406975640901
381481,-77.02253861,-12.12365632,2020,150122,91.01901192773113
1295400,-77.03641414,-12.11001118,2022,150122,124.19309197938769
96349,-77.034253,-12.1201169,2017,150122,146.46882860036817
546398,-77.00992911,-12.1240114,2020,150122,32.3181138571703
1624103,-77.02925062,-12.12545389,2023,150122,180.14305310203454
1026714,-77.02875645,-12.11989392,2022,150122,168.90781074204372
693145,-77.05123412,-12.11052847,2021,150122,13.783479951680633
160196,-77.050922,-12.1104394,2017,150122,226.4803442854913
718893,-77.02785957,-12.12503413,2021,150122,13.53634796124543
883714,-77.03435406,-12.12881709,2021,150122,119.12690184249337
1109070,-77.01427647,-12.12667291,2022,150122,163.76217239881998
37535,-77.0296269,-12.112145,2018,150122,11.638209293948469
110094,-77.0276621,-12.1335544,2017,150122,124.32745431437027
1317831,-77.02639934,-12.11282057,2022,150122,185.14294336681573
1632498,-77.01136247,-12.11667241,2023,150122,11.080289333869937
96350,-77.0432768,-12.1180602,2017,150122,113.23414825041199
1227730,-77.0243292,-12.1287576,2022,150122,68.58879929564473
1551819,-74.87490435,-10.93263627,2023,150122,158.72115866701282
99109,-77.034253,-12.1201169,2017,150122,108.76807852476685
422436,-77.02102895,-12.12288205,2020,150122,60.90750784093144
588232,-77.03649163,-12.116873,2020,150122,47.60694813425442
1511771,-77.02959179,-12.11617564,2023,150122,130.05714936948155
79163,-77.0209644,-12.1280498,2018,150122,141.73259191852114
1376651,-77.02866802,-12.11043527,2022,150122,98.13606921910646
31923,-77.0299759,-12.120382,2018,150122,148.50517135182807
645301,-77.0261067,-12.1191007,2021,150122,112.08703228151164
1633952,-77.0247615,-12.12381392,2023,150122,212.16146089967424
1184191,-77.03497908,-12.12218616,2022,150122,157.84859191750326
1239079,-77.01782964,-12.12344817,2022,150122,208.47475305556304
331898,-77.03705627,-12.11195059,2020,150122,103.27730283014799
1139823,-77.028228,-12.1136896,2022,150122,17.808527531655194
543734,-77.03821907,-12.11889957,2020,150122,155.33618308808116
1007411,-77.03814646,-12.11985794,2022,150122,179.98123474735115
1677509,-77.0576506,-12.03942644,2023,150122,136.7498445233192
1465618,-77.02922947,-12.10940851,2022,150122,30.341637741478188
203920,-77.04806783,-12.11200141,2019,150122,92.30632861042632
546100,-77.04150727,-12.1160141,2020,150122,52.69516354359813
1190005,-77.02362381,-12.13229626,2022,150122,151.03151820681782
1357638,-77.0307082,-12.10707633,2022,150122,59.1221230314491
1307302,-77.03062404,-12.12338251,2022,150122,175.1933409915595
634186,-77.021611,-12.12531642,2021,150122,99.99642535776151
953576,-77.02869828,-12.12039826,2021,150122,116.12669106164795
191147,-77.03819504,-12.11785485,2019,150122,88.10030261125829
1611282,-77.03348769,-12.12064935,2023,150122,152.19179665078505
1524449,-77.0146438,-12.1204172,2023,150122,264.82275050739025
1524002,-77.02878225,-12.13221323,2023,150122,165.14951630600933
1104572,-77.0318762,-12.12100491,2022,150122,115.18714433405799
144918,-77.0276703,-12.1199418,2017,150122,165.16312205149575
699788,-77.03186699,-12.12041157,2021,150122,59.198171570340236
1536952,-71.55241252,-16.39019058,2023,150122,95.10089356693668
353980,-77.0260033,-12.13471752,2020,150122,150.36764196105625
99767,-77.0300808,-12.1323303,2017,150122,236.9595168820543
547501,-77.01842705,-12.12541372,2020,150122,190.89232200108196
187939,-77.03268857,-12.12552378,2019,150122,308.6214837261859
1344532,-77.02881225,-12.1322534,2022,150122,87.60342354193541
614534,-77.03451266,-12.12014753,2021,150122,57.638121309796084
847427,-77.01456364,-12.12636772,2021,150122,191.74065981109226
1327857,-77.0097056,-12.12844089,2022,150122,197.72382594800916
740321,-77.04817769,-12.11367609,2021,150122,10.864747446296676
1134135,-77.02672697,-12.10898145,2022,150122,93.23498147339498
1192744,-77.02600397,-12.12437382,2022,150122,233.81557704906157
1219517,-77.03531654,-12.11600102,2022,150122,108.87991023727903
29480,-77.0300062,-12.1243056,2018,150122,224.82823293383086
884595,-77.03011225,-12.11706734,2021,150122,107.74182207740172
953636,-77.0380586,-12.12272594,2021,150122,118.57282819532273
499535,-77.0264774,-12.1103613,2020,150122,84.62620715383888
353930,-77.04933277,-12.11112538,2020,150122,66.27646896787235
1341202,-77.0243008,-12.1237228,2022,150122,164.11277796912628
1638224,-77.06710695,-12.03429519,2023,150122,227.76328668519596
717001,-77.02855904,-12.12717718,2021,150122,98.22025529588754
955656,-77.02126474,-12.13006625,2021,150122,101.62359778001058
1148670,-77.02687706,-12.1226633,2022,150122,96.07213866705318
1580564,-77.02301379,-12.12321703,2023,150122,67.03278172529407
204641,-77.0301309,-12.11291245,2019,150122,105.0984758312857
909943,-77.02969872,-12.13018785,2021,150122,115.03713910117517
1555478,-77.02201785,-12.13002184,2023,150122,63.66864825463955
955613,-77.01021513,-12.12653193,2021,150122,130.2833288840508
921027,-77.01833035,-12.12365601,2021,150122,262.1622245164737
1027598,-77.01365306,-12.12752907,2022,150122,229.44003165722006
1130376,-77.0231859,-12.13375623,2022,150122,67.33617093132847
1212568,-77.0275548,-12.12776471,2022,150122,206.1751726396946
521369,-77.02888288,-12.11852666,2020,150122,113.57602559358958
435316,-77.0268082,-12.11987053,2020,150122,140.18448341574904
150108,-77.0369079,-12.1256106,2017,150122,47.01552161197212
1034052,-77.03062404,-12.12338251,2022,150122,172.56562736033675
1313828,-77.02712191,-12.12044466,2022,150122,59.84792045810857
453216,-77.0275082,-12.1276997,2020,150122,216.26688457277422
899853,-77.01268212,-12.12050045,2021,150122,174.39020962909032
1023817,-77.02664229,-12.11220211,2022,150122,24.007692434342015
1652244,-77.01090041,-12.12723401,2023,150122,138.3566710943581
1074271,-77.03549778,-12.11892822,2022,150122,223.94761258371716
483055,-77.02997409,-12.11493711,2020,150122,105.53341883075812
1297804,-77.00575435,-12.12755783,2022,150122,123.55198226954094
1256639,-77.02706754,-12.12816594,2022,150122,185.44915133536566
1134315,-77.02690742,-12.11530901,2022,150122,159.67830100659035
677510,-77.02847017,-12.13209318,2021,150122,105.70742352093764
914276,-77.03401157,-12.12012216,2021,150122,138.57298313967368
1504230,-77.04130204,-12.11997318,2023,150122,219.64777111167402
1431821,-77.0298142,-12.12793316,2022,150122,189.38463519465546
950140,-77.0298596,-12.1192085,2021,150122,42.92728934813155
991643,-77.04178981,-12.1201423,2021,150122,135.98385862429635
193278,-77.01982801,-12.12316185,2019,150122,101.95191951006767
1029243,-77.01736289,-12.13008679,2022,150122,89.25616682095917
187882,-77.03567212,-12.12507292,2019,150122,102.44680363055559
45881,-77.0315736,-12.1054391,2018,150122,57.27208606775354
1539826,-77.0312728,-12.11923031,2023,150122,162.47361232096185
988196,-77.02797398,-12.11129072,2021,150122,-8.416397889513663
770686,-77.03062404,-12.12338251,2021,150122,47.29904843183182
98449,-77.0281865,-12.115323,2017,150122,97.08910512073864
753142,-77.0268093,-12.1244448,2021,150122,171.4142945215666
592661,-77.01105973,-12.12276756,2020,150122,64.81685476862225
420042,-77.0346743,-12.11721387,2020,150122,131.46187114297868
1111588,-77.03902105,-12.11940591,2022,150122,148.7882040633595
645670,-77.03536923,-12.12014298,2021,150122,170.59669248934384
99112,-77.034254,-12.120117,2017,150122,131.47647195864118
1642413,-77.02791784,-12.12375801,2023,150122,230.29140435072378
1330159,-77.02708718,-12.1137246,2022,150122,214.4740304489945
753106,-77.03467179,-12.11684827,2021,150122,42.97407924940677
187873,-77.03643584,-12.12323633,2019,150122,100.01621250166511
191168,-77.03329707,-12.12824796,2019,150122,41.90684672766551
572367,-77.0470442,-12.11301202,2020,150122,39.256043905308765
378754,-77.02939973,-12.11385869,2020,150122,155.46167132390778
1255444,-77.02185192,-12.13153603,2022,150122,227.45395974447393
645269,-77.03032449,-12.11178935,2021,150122,280.9466126721105
1475064,-77.03016979,-12.10471723,2022,150122,53.49676374127266
1247399,-77.01838792,-12.12261593,2022,150122,142.24755851382199
1485131,-77.02838302,-12.11444401,2022,150122,130.3635268804188
588253,-77.02653983,-12.12035802,2020,150122,138.72912626458194
1362063,-77.03235857,-12.118864,2022,150122,133.52605440129298
737153,-77.03125597,-12.11747059,2021,150122,21.86075769281757
809562,-77.02647778,-12.11340351,2021,150122,142.89008467469668
1415509,-77.02801917,-12.11943794,2022,150122,143.919088306103
695231,-77.02814166,-12.11061953,2021,150122,20.056179511039378
1241784,-77.03385393,-12.12117434,2022,150122,49.17130661545595
110118,-77.031591,-12.111062,2017,150122,91.60126257966789
1549679,-76.98645606,-12.07408226,2023,150122,63.02864450875769
499531,-77.05126767,-12.11049428,2020,150122,-77.4621503521737
1638150,-76.97201449,-12.05097162,2023,150122,216.36852986986247
1631572,-77.01838792,-12.12261593,2023,150122,218.02139220559823
796340,-77.01090041,-12.12723401,2021,150122,97.74912333012321
1216749,-77.02900838,-12.12469982,2022,150122,22.12320332977034
395600,-77.0267303,-12.12481209,2020,150122,143.50128728935607
738444,-77.02029141,-12.12492039,2021,150122,104.34503577142216
828051,-77.03665345,-12.12227159,2021,150122,36.222701353008674
623560,-77.04300946,-12.11410599,2021,150122,163.99746019474105
1167482,-77.031591,-12.111062,2022,150122,214.21777624942553
1657449,-77.04247667,-12.11570606,2023,150122,97.04523050333052
204655,-77.02664851,-12.11723065,2019,150122,90.4716432190963
1372883,-77.03062404,-12.12338251,2022,150122,20.8477591223439
1419060,-77.03805921,-12.1218987,2022,150122,134.45927795790593
639601,-77.03223874,-12.11097267,2021,150122,199.07922255250304
107424,-77.0348269,-12.116182,2017,150122,101.04597854062284
1594863,-77.03843606,-12.11719819,2023,150122,93.76212268687954
1668731,-77.02678552,-12.13405939,2023,150122,79.88893613994337
103746,-77.0332714,-12.1284678,2017,150122,147.38543378838673
109335,-77.034253,-12.1201169,2017,150122,164.51628665723047
666046,-77.02994355,-12.12879339,2021,150122,62.59461188723902
1146340,-77.03348769,-12.12064935,2022,150122,194.51992755717228
1319656,-77.01838792,-12.12261593,2022,150122,150.53557106260516
816150,-77.04526755,-12.1125371,2021,150122,138.15543212710804
1552492,-77.00834889,-12.11873355,2023,150122,101.33019116610683
378749,-77.02933401,-12.12303675,2020,150122,130.16408446519776
1192277,-77.03467983,-12.11850714,2022,150122,102.36283625595541
672289,-77.02159549,-12.13025908,2021,150122,53.23294806744368
1259386,-77.01268212,-12.12050045,2022,150122,132.33481465364022
1507907,-77.03348148,-12.11920633,2023,150122,125.5159824865873
329249,-77.02952705,-12.11466355,2020,150122,21.651818048659017
1128225,-77.03172414,-12.11702156,2022,150122,134.56100150440616
524250,-77.02126474,-12.13006625,2020,150122,204.38501737349588
102548,-77.0272718,-12.1145873,2017,150122,129.71910750172856
1614117,-77.02602256,-12.12340053,2023,150122,109.74180585234814
1148724,-77.03558613,-12.11687941,2022,150122,121.43878511833674
1389538,-77.02738385,-12.11704877,2022,150122,65.31714507486848
543707,-77.03180139,-12.12784049,2020,150122,125.67821524107337
1340506,-77.02943347,-12.11713923,2022,150122,179.6304662149592
35928,-77.0316387,-12.1258423,2018,150122,86.50530510560745
1333871,-77.02683115,-12.11903012,2022,150122,-4.7498938838485465
331891,-77.0301036,-12.1243856,2020,150122,197.65307524514
1376525,-77.03134937,-12.12552726,2022,150122,164.44097173755202
99762,-77.0306817,-12.1294376,2017,150122,172.6174900518911
1541350,-77.03230728,-12.12335215,2023,150122,182.10959143263034
57457,-77.0297064,-12.1235037,2018,150122,93.1607998276568
353992,-77.03039559,-12.11640331,2020,150122,224.84260595751022
193257,-77.0180694,-12.1262378,2019,150122,75.99297269447354
1036781,-77.02186352,-12.13148274,2022,150122,216.16229851309618
204731,-77.00940439,-12.1179674,2019,150122,157.14300971547465
1433628,-77.03062404,-12.12338251,2022,150122,62.1317585669125
991614,-77.03372754,-12.10803017,2021,150122,12.672228760060866
1537688,-80.69977288,-4.90263176,2023,150122,116.49782754860604
635679,-77.02739569,-12.11822673,2021,150122,107.9275505053844
803854,-77.01967868,-12.12265853,2021,150122,39.52282646557496
99444,-77.0146366,-12.1207775,2017,150122,106.25101463199455
378745,-77.03054583,-12.12376592,2020,150122,107.78841789195356
754289,-77.0268082,-12.11987053,2021,150122,207.78135592883797
40033,-77.0316474,-12.1137955,2018,150122,160.1289716785029
1081108,-77.0307719,-12.1272534,2022,150122,80.11186902145454
1024107,-77.04825247,-12.11457386,2022,150122,207.30657234366947
16326,-77.0286956,-12.1199626,2018,150122,216.5738908522573
735471,-77.01957748,-12.12258741,2021,150122,-17.73262353035939
1416724,-77.01117989,-12.12202819,2022,150122,154.1329310160509
1373616,-77.03125597,-12.11747059,2022,150122,149.40459498490299
1108623,-77.0063523,-12.12289447,2022,150122,11.144351186349123
638511,-77.03590893,-12.11687662,2021,150122,65.6815803786957
