incident_id,longitud,latitud,año,areacd,areacd_recalculated,ticket
233706,-77.0151299,-12.11539962,2019,150141,150122,131.35808714870583
113953,-77.0190228,-12.1157347,2017,150141,150122,134.85394495277632
693134,-77.03066706,-12.11632892,2021,150122,150122,106.43872524466002
1198334,-77.03625406,-12.1191776,2022,150122,150122,163.2042550778508
1166461,-77.03032449,-12.11178935,2022,150122,150122,66.35020234565863
102695,-77.0298596,-12.1192085,2017,150122,150122,156.92321774309505
193278,-77.01982801,-12.12316185,2019,150122,150122,178.83548483690254
804323,-77.0260033,-12.13471752,2021,150122,150122,127.39297919415756
1440953,-77.018749,-12.11703254,2022,150141,150122,71.00254837098562
353947,-77.03062404,-12.12338251,2020,150122,150122,22.527970693784432
991639,-77.03608617,-12.12959362,2021,150122,150122,110.11427189341707
1178775,-77.03230604,-12.11724023,2022,150122,150122,45.71486697115526
1661347,-77.03181994,-12.12779003,2023,150132,150122,158.1486358175382
1338985,-77.0236331,-12.13276425,2022,150122,150122,130.15369156281795
1057588,-77.02777757,-12.12377669,2022,150122,150122,96.3254595356919
753102,-77.03883687,-12.12315887,2021,150122,150122,162.72060529735649
303553,-77.01427647,-12.12667291,2020,150122,150122,136.276382371407
884621,-77.04759936,-12.11383992,2021,150122,150122,79.0121080385272
1146201,-77.03234867,-12.11684494,2022,150122,150122,103.19768187128528
501899,-77.01812986,-12.11827782,2020,150141,150122,215.9381999550314
1564246,-77.00933796,-12.12242325,2023,150122,150122,96.58678871357748
671941,-77.04178981,-12.1201423,2021,150122,150122,138.34859760036534
746825,-77.0304312,-12.1227009,2021,150122,150122,31.038850207853095
521407,-77.03839476,-12.11889777,2020,150122,150122,-19.899145537721626
195993,-77.02245531,-12.11131632,2019,150141,150122,60.516984975281424
741479,-77.035364,-12.1259992,2021,150122,150122,201.91366707753147
1136672,-77.01532724,-12.12127596,2022,150122,150122,35.021880722624616
780711,-77.02782513,-12.12503545,2021,150122,150122,176.40199612657466
1663841,-77.03558613,-12.11687941,2023,150122,150122,190.7938513827872
160297,-77.017624,-12.1265632,2017,150122,150122,-13.752524802836332
118778,-77.0254985,-12.1135348,2017,150141,150122,130.2801404252074
456831,-77.02048401,-12.11133259,2020,150141,150122,165.24111343856512
1355531,-77.01890445,-12.11316852,2022,150141,150122,167.65618185366137
1616910,-77.03005457,-12.12655492,2023,150122,150122,115.40075340522297
851383,-77.03566647,-12.12450435,2021,150122,150122,121.25608935732986
1616550,-77.02674996,-12.12271494,2023,150122,150122,72.49071491339431
301964,-77.03681359,-12.11827662,2020,150122,150122,35.812373017325996
720865,-77.02123039,-12.1119535,2021,150141,150122,228.91576229338224
1540303,-77.04713573,-12.11289093,2023,150122,150122,222.5763511634454
107325,-77.0434269,-12.1205067,2017,150122,150122,22.44716686866559
8127,-77.021638,-12.1203028,2017,150122,150122,69.9233448448242
1023607,-77.03522684,-12.12236414,2022,150122,150122,182.75637434428893
615904,-77.03348769,-12.12064935,2021,150122,150122,126.64597652903596
921044,-77.0484662,-12.1143591,2021,150122,150122,113.68124167262059
1124408,-77.01742303,-12.12717429,2022,150122,150122,169.29119397780383
1474214,-77.03531654,-12.11600102,2022,150122,150122,76.47457287398423
395634,-77.02580044,-12.13254056,2020,150122,150122,114.86456653903102
703373,-77.03045411,-12.10543087,2021,150122,150122,72.93978032170243
1138866,-77.0244376,-12.11021929,2022,150141,150122,113.63782068736005
245919,-77.02887763,-12.12029778,2019,150122,150122,83.4170090732804
727767,-77.02100896,-12.11696261,2021,150141,150122,179.79534091125572
1256372,-77.03275562,-12.10534214,2022,150122,150122,93.57422234552546
1513401,-77.03963265,-12.11428117,2023,150122,150122,90.73604192044256
1273457,-77.03032449,-12.11178935,2022,150122,150122,216.81124696658432
592631,-77.02159549,-12.13025908,2020,150122,150122,102.02748826637169
16737,-77.0412109,-12.1181319,2018,150122,150122,131.06809638659712
711896,-77.01712182,-12.12662566,2021,150122,150122,123.35440708546022
159804,-77.0146998,-12.1228676,2017,150122,150122,214.82089442292684
988041,-77.0298142,-12.12793316,2021,150122,150122,47.075296499401325
58358,-77.0146422,-12.1205655,2018,150122,150122,125.10233230154986
35856,-77.0224867,-12.1188075,2018,150141,150122,120.68730369878479
58393,-77.0294176,-12.131786,2018,150122,150122,224.8098297257038
783946,-77.0263596,-12.1250279,2021,150122,150122,124.8562459323003
110301,-77.03146,-12.1110665,2017,150122,150122,78.71037095829593
1243960,-77.03230728,-12.12335215,2022,150122,150122,113.03306921141122
228115,-77.03964979,-12.10883715,2019,150131,150122,80.71607589396947
484685,-77.01974915,-12.11560962,2020,150141,150122,140.89348458926128
1527721,-77.02683115,-12.11903012,2023,150122,150122,88.13213616304093
1512366,-77.0268093,-12.1244448,2023,210101,150122,155.03033854358833
1290576,-77.04234444,-12.12084001,2022,150122,150122,72.71671494060475
1089563,-77.03488098,-12.12005922,2022,150122,150122,94.46797537156847
1382134,-77.00995943,-12.12508973,2022,150122,150122,105.27787861653901
614527,-77.03363522,-12.12391597,2021,150122,150122,194.75778741155912
48170,-77.0263036,-12.1134794,2018,150122,150122,198.21922225352932
1407982,-77.02672697,-12.10898145,2022,150122,150122,175.9408283099782
204695,-77.03348769,-12.12064935,2019,150122,150122,145.9726270743643
1183081,-77.0240795,-12.11966778,2022,150141,150122,66.66006017993755
15447,-77.0294074,-12.1054601,2018,150122,150122,192.13875793681802
693219,-77.02659105,-12.11426467,2021,150122,150122,166.37734014553507
331897,-77.03230728,-12.12335215,2020,150122,150122,168.83089643080206
1520352,-77.01812986,-12.11827782,2023,150141,150122,268.0729055044395
1459665,-77.02964831,-12.13018159,2022,150122,150122,173.15699254922413
109337,-77.0303755,-12.1197764,2017,150122,150122,123.68073011042297
519117,-77.03214958,-12.1179084,2020,150122,150122,50.56859770568722
727808,-77.01787875,-12.11802177,2021,150141,150122,19.2924939398982
1626139,-77.02877714,-12.10864869,2023,150122,150122,63.31707082111407
110347,-77.01805,-12.1284,2017,150122,150122,163.73878464523497
1348938,-77.02455867,-12.11967233,2022,150122,150122,129.3094735664857
1240251,-77.02649931,-12.13013131,2022,150122,150122,141.56351637091737
1565935,-77.02241911,-12.11307665,2023,150141,150122,179.7687987225656
1672375,-77.0243292,-12.1287576,2023,150122,150122,60.76523638370728
204736,-77.05117333,-12.11127313,2019,150122,150122,0.5752680833221238
1229189,-77.03079509,-12.1090484,2022,150122,150122,138.52124889540394
1574214,-77.03026263,-12.11215277,2023,150116,150122,107.865599652429
30434,-77.0319517,-12.1178935,2018,150122,150122,96.61209527372486
842910,-77.0289538,-12.13215598,2021,150122,150122,143.25450132106613
1616155,-77.03467179,-12.11684827,2023,150101,150122,252.1230640819657
693135,-77.04350148,-12.10940722,2021,150131,150122,229.52201102714744
1665480,-77.0249825,-12.1288163,2023,150122,150122,110.69957003574724
378755,-77.03166459,-12.11134127,2020,150122,150122,95.40152957089123
1613496,-77.02321849,-12.13334165,2023,150122,150122,164.9485981476475
1661959,-77.02131953,-12.12022716,2023,040104,150122,218.08559474235128
594657,-77.0232176,-12.1092386,2020,150141,150122,164.1155319943941
378820,-77.03017185,-12.11323171,2020,150122,150122,73.30181981306708
191154,-77.02972759,-12.11344985,2019,150122,150122,123.65816719076471
1018216,-77.0329677,-12.10732137,2022,150122,150122,112.66575923317737
1408810,-77.033547,-12.1292827,2022,150122,150122,51.55815643792737
1299639,-77.03639324,-12.11154433,2022,150122,150122,146.3047441697799
164872,-77.02023,-12.1132879,2017,150141,150122,-8.303037676955391
1079777,-77.028228,-12.1136896,2022,150122,150122,43.28115200208411
1329226,-77.02234062,-12.11242597,2022,150141,150122,69.20029507691798
1662213,-77.03115534,-12.10699085,2023,150122,150122,110.01963095215599
958426,-77.02642943,-12.10498695,2021,150141,150122,134.64174305179213
638513,-77.014821,-12.1154368,2021,150141,150122,50.82210877945824
395633,-77.03314107,-12.12908565,2020,150122,150122,-29.996203008332984
1330072,-77.02565676,-12.12525074,2022,150122,150122,222.3261358351864
1387197,-77.01965564,-12.113265,2022,150141,150122,160.39391080724397
1573269,-77.03062404,-12.12338251,2023,150122,150122,240.08000643850184
1405231,-77.02683115,-12.11903012,2022,150122,150122,18.632937796078174
230426,-77.00905459,-12.12207943,2019,150122,150122,25.755989978171176
1664926,-77.03963265,-12.11428117,2023,150133,150122,247.95294709545436
109871,-77.0310563,-12.1245915,2017,150122,150122,171.47864162950515
1435861,-77.02219818,-12.11890231,2022,150141,150122,56.32943474860416
204640,-77.0291025,-12.10646456,2019,150122,150122,270.26986766867446
753112,-77.02924092,-12.11442821,2021,150122,150122,105.1779848432535
996438,-77.01850574,-12.1180544,2021,150141,150122,-10.135413926157424
786210,-77.02020914,-12.1172602,2021,150141,150122,265.77052704463443
623559,-77.02958009,-12.11924439,2021,150122,150122,248.33875707792816
99111,-77.0257543,-12.1303535,2017,150122,150122,26.891371011565194
381561,-77.03322912,-12.1069985,2020,150122,150122,203.06723149590852
1146310,-77.0236331,-12.13276425,2022,150122,150122,58.6182210519652
1170268,-77.03675165,-12.11239688,2022,150122,150122,114.20275737771094
1389431,-77.03453407,-12.11922777,2022,150122,150122,132.60569574173383
1202932,-77.04178981,-12.1201423,2022,150122,150122,64.65144832706152
953695,-77.03709589,-12.11195191,2021,150122,150122,112.78829224476743
1081190,-77.04428644,-12.11460138,2022,150122,150122,91.24425486423031
501881,-77.02699817,-12.10552442,2020,150141,150122,140.24642927417383
950110,-77.03221294,-12.12524244,2021,150122,150122,269.2864038209439
1250875,-77.04161718,-12.12103872,2022,150122,150122,16.22426251569444
1646727,-77.02526607,-12.13333763,2023,150122,150122,163.85502442492742
704225,-77.0261067,-12.1191007,2021,150122,150122,74.22697980486116
623559,-77.02958009,-12.11924439,2021,150122,150122,140.0126081684345
1250271,-77.0252927,-12.1139806,2022,150141,150122,57.42129479780192
43693,-77.0336444,-12.1133043,2018,150122,150122,189.37515912101983
1341881,-77.02994355,-12.12879339,2022,150122,150122,173.83117828298566
266824,-77.02580044,-12.13254056,2019,150122,150122,27.869327184633892
1457478,-77.02822278,-12.11776509,2022,150122,150122,207.1203062252865
1526579,-77.02678308,-12.11141883,2023,150122,150122,158.62136290550967
1344586,-77.03666006,-12.12449915,2022,150122,150122,19.75474194496488
1130373,-77.02569487,-12.11598069,2022,150141,150122,197.58538057532812
1529403,-77.023218,-12.1342174,2023,150122,150122,109.9288164656563
958296,-77.02490947,-12.1191373,2021,150141,150122,77.04525208251162
1680279,-77.0127879,-12.12466988,2023,150122,150122,34.214400289345754
1402000,-77.0195883,-12.1171523,2022,150141,150122,67.9154010352213
194360,-77.03802353,-12.10667376,2019,150131,150122,116.76177256365189
1332255,-77.02683115,-12.11903012,2022,150122,150122,148.54871831834043
1221754,-77.0298142,-12.12793316,2022,150122,150122,92.56979998506893
1624103,-77.02925062,-12.12545389,2023,150122,150122,150.16163618602647
1421189,-77.02838302,-12.11444401,2022,150122,150122,69.96556548242324
1030558,-77.03300705,-12.12726574,2022,150122,150122,85.24746803575282
1369356,-77.02709071,-12.12718206,2022,150122,150122,137.64829700227278
606369,-77.01444855,-12.11765534,2021,150141,150122,101.17876173190358
1535426,-77.0236331,-12.13276425,2023,150122,150122,88.93533099391084
988035,-77.03230728,-12.12335215,2021,150122,150122,64.01896608374099
379376,-77.03962633,-12.108815,2020,150131,150122,156.32305427243477
158847,-77.0261067,-12.1191007,2017,150122,150122,119.54622743675581
1512004,-77.01363001,-12.12269196,2023,150122,150122,161.91354242252956
859884,-77.04480803,-12.10948319,2021,150131,150122,125.68769230798391
782601,-77.02704313,-12.11468275,2021,150122,150122,108.91638840799793
333455,-77.01913059,-12.12559631,2020,150122,150122,221.16819459272875
993631,-77.02196523,-12.12183416,2021,150122,150122,194.28177041945494
1276243,-77.03054583,-12.12376592,2022,150122,150122,40.81745553778038
1031074,-77.03224797,-12.12325472,2022,150122,150122,166.3374586748653
1527994,-77.02884599,-12.13369551,2023,130101,150122,125.63272719857929
588238,-77.02793378,-12.12401343,2020,150122,150122,113.94646088449994
1090648,-77.02377182,-12.13087296,2022,150122,150122,39.796635312355335
1527703,-77.03039329,-12.11131843,2023,140201,150122,109.3268572237816
1146779,-77.02738514,-12.11717348,2022,150122,150122,198.199242860181
15217,-77.0296269,-12.112145,2018,150122,150122,78.02339159805562
1393509,-77.02322312,-12.13158546,2022,150122,150122,200.27354673839253
572356,-77.03644922,-12.11003907,2020,150122,150122,92.7042694434637
616273,-77.03164063,-12.11903587,2021,150122,150122,88.59857708883183
1324086,-77.0349692,-12.11889791,2022,150122,150122,29.474190128831957
96349,-77.034253,-12.1201169,2017,150122,150122,70.67492961166917
1007974,-77.02132856,-12.13245664,2022,150122,150122,130.83271616960994
1465479,-77.03956869,-12.11613901,2022,150122,150122,-27.597381100996813
1579040,-77.03229014,-12.12229095,2023,150122,150122,133.41351504072708
594584,-77.02105779,-12.11382347,2020,150141,150122,191.50377446498737
1182139,-77.04619973,-12.11411206,2022,150122,150122,94.2611198283896
1525942,-77.01323995,-12.12094463,2023,130102,150122,193.47260440898378
953571,-77.04953725,-12.11121668,2021,150122,150122,127.2048610489588
950132,-77.02994355,-12.12879339,2021,150122,150122,64.61548026124913
1659855,-77.03539677,-12.11882544,2023,150122,150122,108.00911908155334
1309248,-77.03143164,-12.1157755,2022,150122,150122,-7.945775721497635
1089299,-77.03186699,-12.12041157,2022,150122,150122,138.16603795267142
958431,-77.02059671,-12.11266046,2021,150141,150122,104.96210074712074
753132,-77.03467983,-12.11850714,2021,150122,150122,135.42838222661683
1541911,-77.03710138,-12.11262385,2023,150132,150122,34.85818581978994
420045,-77.02672697,-12.10898145,2020,150122,150122,114.62827374536361
204697,-77.03032449,-12.11178935,2019,150122,150122,192.5670380459855
1389402,-77.0312704,-12.1216769,2022,150122,150122,69.18908204900372
950201,-77.0266098,-12.1328517,2021,150122,150122,87.962853000223
1047962,-77.03852629,-12.12114436,2022,150122,150122,134.66598411757576
1493622,-77.05110057,-12.10999193,2022,150122,150122,127.65484724781689
1509211,-77.01710473,-12.1278071,2023,200115,150122,62.84723291917134
721430,-77.023419,-12.1122213,2021,150141,150122,201.69067261286074
37641,-77.0270563,-12.1345402,2018,150122,150122,72.60688512902586
909964,-77.0298142,-12.12793316,2021,150122,150122,83.26936685114217
1253155,-77.020394,-12.112974,2022,150141,150122,161.14231261710788
109338,-77.031591,-12.111062,2017,150122,150122,83.38988772655067
996489,-77.016927,-12.1129281,2021,150141,150122,206.0151114225619
1594225,-77.02458165,-12.11969666,2023,150122,150122,37.361269607433826
425465,-77.03039329,-12.11131843,2020,150122,150122,123.39951434936134
958289,-77.0161454,-12.1148273,2021,150141,150122,62.14993973697111
958371,-77.02574111,-12.10934904,2021,150141,150122,43.01663820861943
524240,-77.02568305,-12.10648665,2020,150141,150122,54.622122154190684
950129,-77.03072483,-12.12385311,2021,150122,150122,112.45358202314515
1385627,-77.0306817,-12.1294376,2022,150122,150122,91.69476122485763
1267359,-77.04863463,-12.11490193,2022,150122,150122,125.405943251087
720872,-77.01444855,-12.11765534,2021,150141,150122,147.77318464712545
1489674,-77.02510494,-12.11366056,2022,150141,150122,164.0578091671676
519112,-77.0263596,-12.1250279,2020,150122,150122,102.77958528088247
1227875,-77.03024773,-12.1169028,2022,150122,150122,120.6319183108512
1325232,-77.02992891,-12.12890243,2022,150122,150122,106.84881372123469
187939,-77.03268857,-12.12552378,2019,150122,150122,78.09975687970615
151996,-77.0394607,-12.1076108,2017,150131,150122,108.01323978207444
909928,-77.03314107,-12.12908565,2021,150122,150122,205.2980757816018
1192256,-77.02764963,-12.12256429,2022,150122,150122,37.63846917122448
996489,-77.016927,-12.1129281,2021,150141,150122,135.59462507750786
1133386,-77.03383165,-12.12015163,2022,150122,150122,140.5094640804315
99857,-77.0284877,-12.1318596,2017,150122,150122,45.10012441586369
950201,-77.0266098,-12.1328517,2021,150122,150122,108.2051036431926
1535806,-77.02769851,-12.1225651,2023,150122,150122,236.38205728569486
659934,-77.0236476,-12.1091921,2021,150141,150122,107.32911512582774
884559,-77.03321362,-12.12344584,2021,150122,150122,201.15765728966434
230429,-77.01475737,-12.11952622,2019,150122,150122,109.37341912529901
1080996,-77.0318762,-12.12100491,2022,150122,150122,250.26657233584876
1611973,-77.03805921,-12.1218987,2023,081201,150122,96.19095595578003
1562193,-77.0487612,-12.10908982,2023,150122,150122,-63.14064430580533
910005,-77.0171203,-12.12307623,2021,150122,150122,176.89498262974578
1118362,-77.05104288,-12.11039074,2022,150122,150122,33.34561924840625
1308608,-77.03181994,-12.12779003,2022,150122,150122,86.71678535036634
1518150,-77.00914391,-12.12677241,2023,080103,150122,174.18755541636887
1542197,-77.01299643,-12.12724224,2023,150122,150122,90.37504630016264
1018785,-77.02690389,-12.12344356,2022,150122,150122,189.80940370974727
700736,-77.02994355,-12.12879339,2021,150122,150122,62.80240109667276
762986,-77.04475191,-12.11271455,2021,150122,150122,172.3604417161726
420021,-77.0342574,-12.11479687,2020,150122,150122,102.55273973621816
1581782,-77.03667,-12.11254,2023,150122,150122,209.70532785094076
955612,-77.01710212,-12.12139571,2021,150122,150122,-24.409804749867128
453236,-77.03440522,-12.12508305,2020,150122,150122,78.84304008837782
23842,-77.0145989,-12.1166547,2018,150141,150122,107.59036693331453
1590119,-77.0242382,-12.13247624,2023,150122,150122,33.04273179821224
1678756,-77.02575675,-12.13269261,2023,040128,150122,140.02824133216805
899893,-77.01939572,-12.12279138,2021,150122,150122,134.6185157132011
1121203,-77.03706463,-12.11579306,2022,150122,150122,74.64216659231785
110304,-77.031591,-12.111062,2017,150122,150122,94.8084570230375
1038479,-77.02711309,-12.12502946,2022,150122,150122,225.02255349619
269166,-77.01957287,-12.12949107,2019,150122,150122,132.62792933287056
497974,-77.01327924,-12.12840986,2020,150122,150122,119.25839655764088
753120,-77.03427177,-12.11700475,2021,150122,150122,125.57413909449387
13151,-77.0222484,-12.1297956,2018,150122,150122,177.5682122289112
1461522,-77.0307719,-12.1272534,2022,150122,150122,199.73300052141087
160826,-77.0152674,-12.1206354,2017,150122,150122,74.75577105469601
829254,-77.03062404,-12.12338251,2021,150122,150122,-38.880068644707535
1617092,-77.04150727,-12.1160141,2023,150103,150122,224.68762572123526
1302347,-77.03438924,-12.12451059,2022,150122,150122,239.0897158677141
1373154,-77.01825377,-12.12003336,2022,150141,150122,135.05729020825274
499527,-77.03641414,-12.11001118,2020,150122,150122,139.57769485093965
1166698,-77.02889753,-12.11843801,2022,150122,150122,79.16096561873708
1571596,-77.0482885,-12.1093213,2023,130102,150122,98.40354053505604
1343659,-77.03149448,-12.12391667,2022,150122,150122,95.16994323748946
1532334,-77.02163978,-12.12916099,2023,040101,150122,135.54733221001848
33267,-77.0400174,-12.1207792,2018,150122,150122,40.484953582310744
880510,-77.0087932,-12.1243222,2021,150122,150122,87.38198608673714
1671219,-77.04696284,-12.1114953,2023,150122,150122,141.07334311354475
1513395,-77.02712191,-12.12044466,2023,150122,150122,121.19821979072088
1593713,-77.04615346,-12.11381794,2023,150122,150122,129.861904471994
1308985,-77.04250315,-12.12013135,2022,150122,150122,53.07815340645851
1609692,-77.02146494,-12.12599077,2023,150122,150122,143.5661424653031
1662332,-77.03530538,-12.12343854,2023,240301,150122,186.97241480733567
24371,-77.032165,-12.1229357,2018,150122,150122,185.048835528194
1474137,-77.03062404,-12.12338251,2022,150122,150122,141.33056392154938
123776,-77.0223112,-12.1105548,2017,150141,150122,46.45890893817968
830117,-77.0298142,-12.12793316,2021,150122,150122,31.209740305903225
691529,-77.0259765,-12.1292014,2021,150122,150122,13.32912661792647
1118327,-77.02044805,-12.1305406,2022,150122,150122,146.20080873692194
1623481,-77.03532143,-12.10857138,2023,250105,150122,81.53738401410271
1079908,-77.0272718,-12.1145873,2022,150122,150122,80.41544682765792
1077866,-77.04428644,-12.11460138,2022,150122,150122,84.6134917506906
419999,-77.02891796,-12.12350439,2020,150122,150122,230.31349282895837
1210620,-77.03044787,-12.11098666,2022,150122,150122,52.83376852756706
483046,-77.03590893,-12.11687662,2020,150122,150122,204.32700255858555
988083,-77.03044787,-12.11098666,2021,150122,150122,124.73062990991373
333492,-77.00884571,-12.12643215,2020,150122,150122,226.07685951496518
1330016,-77.03303286,-12.106966,2022,150122,150122,121.70671474684295
1037205,-77.02584248,-12.12599889,2022,150122,150122,85.29962548457065
1291328,-77.03322852,-12.11704002,2022,150122,150122,116.63874509110819
1642413,-77.02791784,-12.12375801,2023,150122,150122,12.014929055819554
1643115,-77.03549726,-12.11889692,2023,080101,150122,-16.80180394749452
453227,-77.03412247,-12.12342284,2020,150122,150122,108.96811213171232
1037904,-77.01090041,-12.12723401,2022,150122,150122,92.79796184585759
720893,-77.02320717,-12.1150403,2021,150141,150122,192.96189340767535
996447,-77.02297558,-12.10748458,2021,150141,150122,178.35179974298012
996479,-77.018233,-12.1193544,2021,150141,150122,133.99960749421172
1193343,-77.03230728,-12.12335215,2022,150122,150122,56.35491865213864
993623,-77.0119021,-12.12407616,2021,150122,150122,164.0564485158517
720874,-77.01827857,-12.1132715,2021,150141,150122,179.78142232517587
187857,-77.02684772,-12.12188962,2019,150122,150122,178.1791278250794
958327,-77.02063435,-12.11050193,2021,150141,150122,161.20338255391442
53208,-77.0315913,-12.111062,2018,150122,150122,113.05149515896407
1520898,-77.04350148,-12.10940722,2023,150131,150122,188.35494589262785
1632421,-77.02733156,-12.12143837,2023,040401,150122,225.7604368704328
187929,-77.01265412,-12.1173468,2019,150122,150122,192.586438781534
786018,-77.01999295,-12.1119308,2021,150141,150122,161.94475469945195
100083,-77.009001,-12.1210025,2017,150122,150122,68.13595990276063
107320,-77.031591,-12.111062,2017,150122,150122,50.14262744829708
1368510,-77.02449934,-12.12219964,2022,150122,150122,-7.819046932543882
272171,-77.01619406,-12.11632121,2019,150141,150122,103.90919031201612
1117922,-77.02000611,-12.12667106,2022,150122,150122,182.59876605527242
3331,-77.036791,-12.1174612,2017,150122,150122,207.75059472417155
988117,-77.03630125,-12.11028687,2021,150122,150122,-1.4465288210396356
953585,-77.03385393,-12.12117434,2021,150122,150122,6.543607325244892
1300653,-77.02958009,-12.11924439,2022,150122,150122,101.21797211840237
740603,-77.03625406,-12.1191776,2021,150122,150122,74.7062981056406
1090166,-77.018233,-12.1193544,2022,150141,150122,143.40940196916407
921027,-77.01833035,-12.12365601,2021,150122,150122,162.6533289884071
425478,-77.03411067,-12.12963441,2020,150122,150122,187.94838479749197
1315171,-77.02364859,-12.1277312,2022,150122,150122,114.84263532065094
1078593,-77.0371201,-12.1106457,2022,150122,150122,220.83297800772374
158879,-77.0180694,-12.1262378,2017,150122,150122,-13.70959083718527
953668,-77.02683115,-12.11903012,2021,150122,150122,-21.306794713486635
329239,-77.04079008,-12.11300436,2020,150122,150122,157.96155982383493
1293725,-77.01733991,-12.11711806,2022,150141,150122,60.808082200935985
384488,-77.0186561,-12.11354837,2020,150141,150122,86.6436937637921
1206399,-77.0263996,-12.11173736,2022,150122,150122,101.89847245695653
1091833,-77.0205813,-12.11800157,2022,150141,150122,112.43804123726076
572658,-77.04436728,-12.10943053,2020,150131,150122,142.0263986956796
693156,-77.03169696,-12.12454932,2021,150122,150122,18.527834819389916
1482399,-77.02700071,-12.12442797,2022,150122,150122,142.63992649198605
1611236,-77.03185726,-12.11174903,2023,150605,150122,126.23897018417439
333468,-77.02458165,-12.11969666,2020,150122,150122,212.39076928873945
1542679,-77.03019699,-12.10495708,2023,150122,150122,270.2972577310447
921086,-77.01095691,-12.11897636,2021,150122,150122,162.7565030828393
820089,-77.01781564,-12.11473751,2021,150141,150122,194.2420622259209
266863,-77.03549726,-12.11889692,2019,150122,150122,81.32505700394138
187857,-77.02684772,-12.12188962,2019,150122,150122,236.49800479269402
1398878,-77.02126474,-12.13006625,2022,150122,150122,93.41248155346712
953688,-77.02655809,-12.12002583,2021,150122,150122,117.57111179543017
693187,-77.04915918,-12.11052173,2021,150122,150122,31.623412155315947
1185887,-77.03032449,-12.11178935,2022,150122,150122,155.09805530022234
851963,-77.04105566,-12.11912091,2021,150122,150122,125.68560730142266
1620268,-77.02696185,-12.1044863,2023,200101,150122,84.95221127571719
483045,-77.03200938,-12.12137177,2020,150122,150122,237.95821617804853
1074599,-77.0232671,-12.11313009,2022,150141,150122,12.313338518455385
1599402,-77.0371819,-12.1198536,2023,200401,150122,110.54470529090649
641520,-77.02918194,-12.12179917,2021,150122,150122,63.95203814134929
378777,-77.03419783,-12.12795332,2020,150122,150122,180.10563033420038
1369172,-77.023436,-12.1117384,2022,150141,150122,108.22558644787733
1497180,-77.02699181,-12.11133206,2022,150122,150122,153.1760611117485
770320,-77.03918874,-12.10809425,2021,150131,150122,141.68930642051384
786117,-77.02480101,-12.1166319,2021,150141,150122,46.79939915227863
193274,-77.01840122,-12.12087495,2019,150122,150122,115.74703386603301
1375189,-77.01051094,-12.12729817,2022,150122,150122,81.38509547985873
718492,-77.02545766,-12.11885112,2021,150141,150122,78.74857801617875
245969,-77.02969872,-12.13018785,2019,150122,150122,1.8898191227690138
1392979,-77.027124,-12.13157765,2022,150122,150122,3.4226239565524463
1222230,-77.02236349,-12.13350174,2022,150122,150122,162.60490151530277
191172,-77.03385393,-12.12117434,2019,150122,150122,158.13781116657492
1479883,-77.02134,-12.11341242,2022,150141,150122,117.35092643289191
1192299,-77.04562788,-12.11340598,2022,150122,150122,-18.586176985434957
246005,-77.04541783,-12.11726368,2019,150122,150122,103.12642799877236
1344402,-77.03094753,-12.10796472,2022,150122,150122,124.4055033925322
1135839,-77.0252927,-12.1139806,2022,150141,150122,65.21958244601993
1074447,-77.0272718,-12.1145873,2022,150122,150122,174.11455860799722
483686,-77.01892,-12.12520596,2020,150122,150122,114.43460815223328
37469,-77.028788,-12.1292011,2018,150122,150122,223.66363731941317
679976,-77.02127482,-12.11008787,2021,150141,150122,62.82566270974376
1509618,-77.03190107,-12.12575616,2023,150122,150122,-13.450593050342217
12610,-77.0284922,-12.1193095,2018,150122,150122,57.38633101271596
666418,-77.02568305,-12.10648665,2021,150141,150122,126.63901518286374
110151,-77.0364737,-12.1073299,2017,150131,150122,151.00527673867924
743418,-77.02700071,-12.12442797,2021,150122,150122,107.89847830251362
996383,-77.02206278,-12.11737033,2021,150141,150122,131.89546974842017
1022759,-77.03161933,-12.10550004,2022,150122,150122,119.1317863551797
1011172,-77.0147098,-12.12655871,2022,150122,150122,209.94014794737544
1673122,-77.02102895,-12.12288205,2023,150132,150122,36.080531816432455
915618,-77.0171203,-12.12307623,2021,150122,150122,67.72602947422423
114423,-77.034254,-12.120117,2017,150122,150122,81.85034321856855
1433274,-77.01760017,-12.11696892,2022,150141,150122,79.4338605700117
160659,-77.034253,-12.1201169,2017,150122,150122,74.15966702090853
1609311,-77.02700071,-12.12442797,2023,150122,150122,146.05917739911663
268892,-77.02939973,-12.11385869,2019,150122,150122,162.57153699920258
1096966,-77.02076847,-12.13321583,2022,150104,150122,220.34582575263366
1398917,-77.01323995,-12.12094463,2022,150122,150122,-2.0060502291088307
1183587,-77.02635784,-12.11903976,2022,150122,150122,57.0273351958899
1465379,-77.02671339,-12.13383891,2022,150122,150122,152.6518402431962
672280,-77.02201785,-12.13002184,2021,150122,150122,161.9466119107738
753100,-77.02964831,-12.13018159,2021,150122,150122,163.38400655312392
1452709,-77.0312704,-12.1216769,2022,150122,150122,119.09665701092385
1638744,-77.0298596,-12.1192085,2023,140101,150122,-57.170678330265034
996545,-77.02023673,-12.11713361,2021,150141,150122,113.73412535412457
1285446,-77.02582607,-12.12819893,2022,150122,150122,15.765953744247533
187926,-77.04089895,-12.11005211,2019,150122,150122,207.96633291217103
453244,-77.03303226,-12.12563135,2020,150122,150122,82.73769610732643
1023607,-77.03522684,-12.12236414,2022,150122,150122,173.55419844858022
